original_id,new_id
74403,884
74491,885
74597,886
74600,887
74659,888
74675,889
74694,890
74876,891
74916,892
74992,893
75098,894
75120,895
75253,896
75371,897
75503,898
75650,899
75878,900
75888,901
76038,902
76107,903
76132,904
76230,905
76385,906
76399,907
76596,908
76704,909
77004,910
77168,911
77243,912
77303,913
77312,914
77352,915
77376,916
77378,917
77547,918
77626,919
77659,920
77672,921
77678,922
77686,923
77691,924
77809,925
77819,926
78166,927
78205,928
78405,929
78537,930
78645,931
78800,932
78905,933
78916,934
78958,935
78977,936
79037,937
79050,938
79060,939
79093,940
79110,941
79131,942
79204,943
79255,944
79279,945
79359,946
79372,947
79383,948
79434,949
79610,950
79646,951
79679,952
79777,953
79895,954
79912,955
80040,956
80051,957
80102,958
80191,959
80243,960
80263,961
80377,962
80612,963
80627,964
80632,965
80688,966
80694,967
80969,968
81122,969
81187,970
81292,971
81335,972
81366,973
81407,974
81428,975
81449,976
81527,977
81536,978
81554,979
81750,980
81756,981
81919,982
82036,983
82138,984
82156,985
82315,986
82320,987
82321,988
82369,989
82372,990
82723,991
82749,992
82790,993
83028,994
83029,995
83030,996
83199,997
83368,998
83416,999
83451,1000
83532,1001
83581,1002
83599,1003
83803,1004
83861,1005
84056,1006
84057,1007
84069,1008
84154,1009
84270,1010
84298,1011
84345,1012
84400,1013
84503,1014
84506,1015
84533,1016
84612,1017
84691,1018
84692,1019
84701,1020
84883,1021
85161,1022
85300,1023
85379,1024
85380,1025
85403,1026
85478,1027
85612,1028
85843,1029
86208,1030
86238,1031
86256,1032
86262,1033
86267,1034
86282,1035
86390,1036
86508,1037
86551,1038
86572,1039
86591,1040
86633,1041
86638,1042
86662,1043
86676,1044
86862,1045
86973,1046
87164,1047
87665,1048
87730,1049
87804,1050
87843,1051
87988,1052
88044,1053
88074,1054
88084,1055
88157,1056
88285,1057
88420,1058
88440,1059
88468,1060
88480,1061
88533,1062
88837,1063
88903,1064
88958,1065
88964,1066
89034,1067
89147,1068
89196,1069
89245,1070
89359,1071
89601,1072
89783,1073
89815,1074
89824,1075
89995,1076
90072,1077
90262,1078
90293,1079
90353,1080
90671,1081
90748,1082
90849,1083
90963,1084
91069,1085
91071,1086
91138,1087
91242,1088
91245,1089
91450,1090
91464,1091
91538,1092
91555,1093
91744,1094
91877,1095
91907,1096
92114,1097
92205,1098
92356,1099
92523,1100
92683,1101
92762,1102
92778,1103
92831,1104
92834,1105
92873,1106
93017,1107
93269,1108
93313,1109
93606,1110
93733,1111
93774,1112
93783,1113
93834,1114
93884,1115
93899,1116
93919,1117
93945,1118
94095,1119
94343,1120
94387,1121
94650,1122
94696,1123
94832,1124
94892,1125
94963,1126
95005,1127
95131,1128
95185,1129
95190,1130
95489,1131
95843,1132
95880,1133
95909,1134
95927,1135
95958,1136
96048,1137
96142,1138
96196,1139
96200,1140
96427,1141
96627,1142
96830,1143
96996,1144
97008,1145
97309,1146
97348,1147
97388,1148
97484,1149
97485,1150
97576,1151
97644,1152
97714,1153
97716,1154
97804,1155
97811,1156
97846,1157
97928,1158
97963,1159
98001,1160
98084,1161
98115,1162
98179,1163
98377,1164
98498,1165
98571,1166
98711,1167
98726,1168
98745,1169
98767,1170
98780,1171
98868,1172
98966,1173
99147,1174
99152,1175
99156,1176
99181,1177
99231,1178
99306,1179
99344,1180
99403,1181
99433,1182
99457,1183
99502,1184
99530,1185
99571,1186
99573,1187
99718,1188
99743,1189
100117,1190
100175,1191
100341,1192
100373,1193
100498,1194
100502,1195
100572,1196
100707,1197
100833,1198
101000,1199
101058,1200
101091,1201
101138,1202
101147,1203
101151,1204
101559,1205
101617,1206
102126,1207
102223,1208
102265,1209
102534,1210
102579,1211
102630,1212
102638,1213
102678,1214
102703,1215
102780,1216
102801,1217
102901,1218
102982,1219
102996,1220
103016,1221
103186,1222
103354,1223
103460,1224
103516,1225
103544,1226
103563,1227
103577,1228
103604,1229
103769,1230
103923,1231
103980,1232
103981,1233
104026,1234
104078,1235
104287,1236
104303,1237
104401,1238
104656,1239
104735,1240
104750,1241
104806,1242
104838,1243
104866,1244
104918,1245
104953,1246
104954,1247
105001,1248
105039,1249
105055,1250
105088,1251
105123,1252
105196,1253
105238,1254
105361,1255
105379,1256
105409,1257
105437,1258
105933,1259
105991,1260
106052,1261
106095,1262
106140,1263
106213,1264
106254,1265
106275,1266
106287,1267
106330,1268
106403,1269
106602,1270
106626,1271
106649,1272
106760,1273
106857,1274
106933,1275
106998,1276
107026,1277
107040,1278
107105,1279
107138,1280
107214,1281
107322,1282
107369,1283
107385,1284
107538,1285
107614,1286
107717,1287
107833,1288
108035,1289
108128,1290
108149,1291
108188,1292
108254,1293
108256,1294
108260,1295
108267,1296
108275,1297
108299,1298
108446,1299
108459,1300
108503,1301
108712,1302
108924,1303
108970,1304
109038,1305
109049,1306
109153,1307
109156,1308
109553,1309
109894,1310
109988,1311
110055,1312
110154,1313
110258,1314
110365,1315
110491,1316
110573,1317
110601,1318
110614,1319
110620,1320
110681,1321
110682,1322
