original_id,new_id
142673,1836
142769,1837
142809,1838
142812,1839
142879,1840
142899,1841
143061,1842
143072,1843
143073,1844
143137,1845
143258,1846
143301,1847
143311,1848
143403,1849
143428,1850
143529,1851
143600,1852
143692,1853
143771,1854
143841,1855
143874,1856
144027,1857
144070,1858
144156,1859
144270,1860
144277,1861
144279,1862
144322,1863
144323,1864
144348,1865
144475,1866
144501,1867
144709,1868
144741,1869
144779,1870
144791,1871
144848,1872
144912,1873
145158,1874
145226,1875
145358,1876
145395,1877
145599,1878
145612,1879
145626,1880
145640,1881
145708,1882
145714,1883
145746,1884
145837,1885
145851,1886
146151,1887
146223,1888
146230,1889
146426,1890
146473,1891
146496,1892
146512,1893
146743,1894
146766,1895
146782,1896
146819,1897
146933,1898
146945,1899
146972,1900
146973,1901
146994,1902
147005,1903
147031,1904
147145,1905
147149,1906
147151,1907
147232,1908
147240,1909
147308,1910
147347,1911
147436,1912
147760,1913
147767,1914
147974,1915
148052,1916
148068,1917
148086,1918
148168,1919
148212,1920
148322,1921
148346,1922
148356,1923
148394,1924
148498,1925
148510,1926
148563,1927
148588,1928
148590,1929
148619,1930
148696,1931
148743,1932
148764,1933
148841,1934
148916,1935
148957,1936
148973,1937
149074,1938
149287,1939
149329,1940
149483,1941
149623,1942
149859,1943
150022,1944
150042,1945
150121,1946
150147,1947
150241,1948
150263,1949
150270,1950
150450,1951
150536,1952
150564,1953
150735,1954
150886,1955
151049,1956
151393,1957
151438,1958
151494,1959
151548,1960
151577,1961
151697,1962
151721,1963
151771,1964
151776,1965
152129,1966
152169,1967
152265,1968
152439,1969
152557,1970
152640,1971
152747,1972
152975,1973
153156,1974
153274,1975
153367,1976
153432,1977
153527,1978
153877,1979
153949,1980
153979,1981
154051,1982
154077,1983
154118,1984
154164,1985
154222,1986
154288,1987
154314,1988
154329,1989
154420,1990
154434,1991
154468,1992
154486,1993
154536,1994
154551,1995
154553,1996
154592,1997
154717,1998
154804,1999
154854,2000
154939,2001
154980,2002
155001,2003
155180,2004
155203,2005
155248,2006
155269,2007
155607,2008
155721,2009
155787,2010
155803,2011
155995,2012
156031,2013
156166,2014
156218,2015
156221,2016
156286,2017
156289,2018
156469,2019
156622,2020
156633,2021
156875,2022
156920,2023
156949,2024
157409,2025
157425,2026
157530,2027
157547,2028
157623,2029
157820,2030
157913,2031
158133,2032
158260,2033
158269,2034
158311,2035
158391,2036
158426,2037
158445,2038
158474,2039
158476,2040
158560,2041
158594,2042
158604,2043
158644,2044
158676,2045
158678,2046
158790,2047
158803,2048
158837,2049
158907,2050
159004,2051
159165,2052
159237,2053
159246,2054
159469,2055
159525,2056
159551,2057
159667,2058
159671,2059
159675,2060
159682,2061
159972,2062
159981,2063
160148,2064
160152,2065
160157,2066
160241,2067
160250,2068
160376,2069
160671,2070
160901,2071
160967,2072
161069,2073
161211,2074
161233,2075
161244,2076
161248,2077
161322,2078
161344,2079
161383,2080
161404,2081
161559,2082
161723,2083
161792,2084
161886,2085
161905,2086
161956,2087
162106,2088
162168,2089
162173,2090
162379,2091
162423,2092
162436,2093
162575,2094
162661,2095
162674,2096
162750,2097
162755,2098
162982,2099
163067,2100
163379,2101
163486,2102
163706,2103
163819,2104
163830,2105
163961,2106
164003,2107
164037,2108
164257,2109
164293,2110
164352,2111
164393,2112
164396,2113
164431,2114
164592,2115
164596,2116
164834,2117
164851,2118
165055,2119
165444,2120
165447,2121
165482,2122
165649,2123
165877,2124
166098,2125
166255,2126
166331,2127
166337,2128
166478,2129
166545,2130
166598,2131
166671,2132
166862,2133
166913,2134
167085,2135
167164,2136
167216,2137
167330,2138
167746,2139
167804,2140
167905,2141
167945,2142
168311,2143
168314,2144
168699,2145
168752,2146
168784,2147
168938,2148
169016,2149
169050,2150
169134,2151
169226,2152
169269,2153
169297,2154
169393,2155
169426,2156
169498,2157
169539,2158
169698,2159
169703,2160
169756,2161
169768,2162
169804,2163
169866,2164
169913,2165
169915,2166
169920,2167
169954,2168
169968,2169
170071,2170
170076,2171
170104,2172
170108,2173
170249,2174
170345,2175
170366,2176
170398,2177
170445,2178
170491,2179
170572,2180
170769,2181
170833,2182
170874,2183
170926,2184
171054,2185
171065,2186
171079,2187
171167,2188
171170,2189
171246,2190
171250,2191
171296,2192
171309,2193
171324,2194
171526,2195
171596,2196
171774,2197
171830,2198
171869,2199
172022,2200
172060,2201
172100,2202
172105,2203
172125,2204
172167,2205
172283,2206
172366,2207
172674,2208
173007,2209
173035,2210
173106,2211
173131,2212
173199,2213
173317,2214
173345,2215
173377,2216
173380,2217
173393,2218
173417,2219
173421,2220
173444,2221
173449,2222
173470,2223
173527,2224
173549,2225
173640,2226
173686,2227
173730,2228
173751,2229
173754,2230
173826,2231
174121,2232
174156,2233
174175,2234
174199,2235
174250,2236
174293,2237
174299,2238
174352,2239
174397,2240
174459,2241
174479,2242
174510,2243
174529,2244
174553,2245
174564,2246
174569,2247
174756,2248
174797,2249
174968,2250
175077,2251
175084,2252
175093,2253
175120,2254
175132,2255
175151,2256
175326,2257
175538,2258
175605,2259
175623,2260
175748,2261
175866,2262
175913,2263
175998,2264
176064,2265
176121,2266
176167,2267
176282,2268
176371,2269
176383,2270
176406,2271
176452,2272
176583,2273
176636,2274
176669,2275
176842,2276
177178,2277
177206,2278
177370,2279
177393,2280
177397,2281
177412,2282
177423,2283
177428,2284
177435,2285
177557,2286
177593,2287
177631,2288
177896,2289
178035,2290
178271,2291
178335,2292
178351,2293
178375,2294
178667,2295
178696,2296
178706,2297
178752,2298
178786,2299
178795,2300
178852,2301
178855,2302
178893,2303
178897,2304
178929,2305
178982,2306
179054,2307
179137,2308
179155,2309
179271,2310
179452,2311
179466,2312
179543,2313
179745,2314
179757,2315
179838,2316
179890,2317
180099,2318
180136,2319
180191,2320
180239,2321
180290,2322
180305,2323
180489,2324
180772,2325
180817,2326
180892,2327
180921,2328
181063,2329
181122,2330
181283,2331
181345,2332
181347,2333
181396,2334
181401,2335
181458,2336
181835,2337
182064,2338
182260,2339
182360,2340
182388,2341
182497,2342
182528,2343
182623,2344
182680,2345
182706,2346
182824,2347
182950,2348
182971,2349
182999,2350
183208,2351
183257,2352
183262,2353
183429,2354
183453,2355
183538,2356
183740,2357
183838,2358
183906,2359
184018,2360
184125,2361
184136,2362
184216,2363
184276,2364
184313,2365
184503,2366
184679,2367
184787,2368
184825,2369
185003,2370
185024,2371
185077,2372
185097,2373
185154,2374
185394,2375
185411,2376
185489,2377
185495,2378
185658,2379
185693,2380
185760,2381
185838,2382
185841,2383
185867,2384
186122,2385
186310,2386
186353,2387
186613,2388
186616,2389
186733,2390
186752,2391
187100,2392
187255,2393
187332,2394
187339,2395
187375,2396
187447,2397
187479,2398
187512,2399
187532,2400
187537,2401
187541,2402
187593,2403
187614,2404
187816,2405
187851,2406
188055,2407
188115,2408
188192,2409
188216,2410
188224,2411
188383,2412
188844,2413
188888,2414
189135,2415
189176,2416
189333,2417
189380,2418
189420,2419
189506,2420
189560,2421
189587,2422
189927,2423
190068,2424
190228,2425
190387,2426
190428,2427
190490,2428
190521,2429
190544,2430
190693,2431
190802,2432
190824,2433
190857,2434
190970,2435
191225,2436
191324,2437
191400,2438
191513,2439
191524,2440
191677,2441
191756,2442
191819,2443
191912,2444
191948,2445
191981,2446
191991,2447
192007,2448
192013,2449
192127,2450
192148,2451
192197,2452
192272,2453
192369,2454
192511,2455
192602,2456
192622,2457
192641,2458
192673,2459
192789,2460
192818,2461
192870,2462
193082,2463
193111,2464
193242,2465
193327,2466
193378,2467
193668,2468
193745,2469
193801,2470
193849,2471
193874,2472
193900,2473
193912,2474
194016,2475
194064,2476
194094,2477
194245,2478
194430,2479
194449,2480
194452,2481
194863,2482
195089,2483
195137,2484
195138,2485
195235,2486
195264,2487
195273,2488
195536,2489
195601,2490
195795,2491
195928,2492
196032,2493
196037,2494
196628,2495
196640,2496
